Date,AAPL,AAPLProfit Rate All Time,AAPLProfit Rate One Year,ADBE,ADBEProfit Rate All Time,ADBEProfit Rate One Year,ADSK,ADSKProfit Rate All Time,ADSKProfit Rate One Year,AMAT,AMATProfit Rate All Time,AMATProfit Rate One Year,AMD,AMDProfit Rate All Time,AMDProfit Rate One Year,AMZN,AMZNProfit Rate All Time,AMZNProfit Rate One Year,APPS,APPSProfit Rate All Time,APPSProfit Rate One Year,ASML,ASMLProfit Rate All Time,ASMLProfit Rate One Year,ATVI,ATVIProfit Rate All Time,ATVIProfit Rate One Year,AVGO,AVGOProfit Rate All Time,AVGOProfit Rate One Year,BABA,BABAProfit Rate All Time,BABAProfit Rate One Year,BIG,BIGProfit Rate All Time,BIGProfit Rate One Year,BLDR,BLDRProfit Rate All Time,BLDRProfit Rate One Year,BMY,BMYProfit Rate All Time,BMYProfit Rate One Year,CDNS,CDNSProfit Rate All Time,CDNSProfit Rate One Year,CHGG,CHGGProfit Rate All Time,CHGGProfit Rate One Year,COUP,COUPProfit Rate All Time,COUPProfit Rate One Year,CRM,CRMProfit Rate All Time,CRMProfit Rate One Year,CROX,CROXProfit Rate All Time,CROXProfit Rate One Year,DG,DGProfit Rate All Time,DGProfit Rate One Year,DHI,DHIProfit Rate All Time,DHIProfit Rate One Year,DHR,DHRProfit Rate All Time,DHRProfit Rate One Year,EBS,EBSProfit Rate All Time,EBSProfit Rate One Year,EDU,EDUProfit Rate All Time,EDUProfit Rate One Year,ENTG,ENTGProfit Rate All Time,ENTGProfit Rate One Year,ETSY,ETSYProfit Rate All Time,ETSYProfit Rate One Year,FB,FBProfit Rate All Time,FBProfit Rate One Year,FIZZ,FIZZProfit Rate All Time,FIZZProfit Rate One Year,FNV,FNVProfit Rate All Time,FNVProfit Rate One Year,GNRC,GNRCProfit Rate All Time,GNRCProfit Rate One Year,GOOGL,GOOGLProfit Rate All Time,GOOGLProfit Rate One Year,HOLX,HOLXProfit Rate All Time,HOLXProfit Rate One Year,HZNP,HZNPProfit Rate All Time,HZNPProfit Rate One Year,INTU,INTUProfit Rate All Time,INTUProfit Rate One Year,JD,JDProfit Rate All Time,JDProfit Rate One Year,LOGI,LOGIProfit Rate All Time,LOGIProfit Rate One Year,LOW,LOWProfit Rate All Time,LOWProfit Rate One Year,LRCX,LRCXProfit Rate All Time,LRCXProfit Rate One Year,MELI,MELIProfit Rate All Time,MELIProfit Rate One Year,MNST,MNSTProfit Rate All Time,MNSTProfit Rate One Year,MRVL,MRVLProfit Rate All Time,MRVLProfit Rate One Year,MSFT,MSFTProfit Rate All Time,MSFTProfit Rate One Year,MU,MUProfit Rate All Time,MUProfit Rate One Year,NOW,NOWProfit Rate All Time,NOWProfit Rate One Year,NVDA,NVDAProfit Rate All Time,NVDAProfit Rate One Year,PFSI,PFSIProfit Rate All Time,PFSIProfit Rate One Year,PKI,PKIProfit Rate All Time,PKIProfit Rate One Year,POOL,POOLProfit Rate All Time,POOLProfit Rate One Year,PYPL,PYPLProfit Rate All Time,PYPLProfit Rate One Year,QCOM,QCOMProfit Rate All Time,QCOMProfit Rate One Year,RBA,RBAProfit Rate All Time,RBAProfit Rate One Year,REGN,REGNProfit Rate All Time,REGNProfit Rate One Year,SHOP,SHOPProfit Rate All Time,SHOPProfit Rate One Year,SNPS,SNPSProfit Rate All Time,SNPSProfit Rate One Year,SQ,SQProfit Rate All Time,SQProfit Rate One Year,TAL,TALProfit Rate All Time,TALProfit Rate One Year,TER,TERProfit Rate All Time,TERProfit Rate One Year,TMO,TMOProfit Rate All Time,TMOProfit Rate One Year,TREX,TREXProfit Rate All Time,TREXProfit Rate One Year,TSLA,TSLAProfit Rate All Time,TSLAProfit Rate One Year,TSM,TSMProfit Rate All Time,TSMProfit Rate One Year,TTD,TTDProfit Rate All Time,TTDProfit Rate One Year,TXN,TXNProfit Rate All Time,TXNProfit Rate One Year,VEEV,VEEVProfit Rate All Time,VEEVProfit Rate One Year,VIRT,VIRTProfit Rate All Time,VIRTProfit Rate One Year,VIVO,VIVOProfit Rate All Time,VIVOProfit Rate One Year,WDAY,WDAYProfit Rate All Time,WDAYProfit Rate One Year,WMT,WMTProfit Rate All Time,WMTProfit Rate One Year,WST,WSTProfit Rate All Time,WSTProfit Rate One Year,XLNX,XLNXProfit Rate All Time,XLNXProfit Rate One Year,Buy,Sell,Total,Total Profit Rate All Time,Total Profit Rate One Year
2018-08-20,5394.12,7.88,7.88,7027.57,40.55,40.55,4947.73,-1.05,-1.05,3387.24,(Warning)-32.26,(Warning)-32.26,7862.99,57.26,57.26,7511.90,50.24,50.24,3771.62,(Warning)-24.57,(Warning)-24.57,5452.19,9.04,9.04,5295.39,5.91,5.91,3493.01,(Warning)-30.14,(Warning)-30.14,4062.44,(Warning)-18.75,(Warning)-18.75,4712.83,-5.74,-5.74,3540.11,(Warning)-29.20,(Warning)-29.20,5202.78,4.06,4.06,5302.40,6.05,6.05,8985.60,79.71,79.71,10042.28,100.85,100.85,6145.84,22.92,22.92,6195.82,23.92,23.92,4821.76,-3.56,-3.56,3523.36,(Warning)-29.53,(Warning)-29.53,5093.02,1.86,1.86,5508.52,10.17,10.17,3645.61,(Warning)-27.09,(Warning)-27.09,4785.83,-4.28,-4.28,9752.08,95.04,95.04,4390.51,(Warning)-12.19,(Warning)-12.19,5582.41,11.65,11.65,4532.28,-9.35,-9.35,5080.81,1.62,1.62,5347.35,6.95,6.95,4493.89,(Warning)-10.12,(Warning)-10.12,5879.07,17.58,17.58,6129.00,22.58,22.58,4160.70,(Warning)-16.79,(Warning)-16.79,6690.19,33.80,33.80,5414.40,8.29,8.29,3561.76,(Warning)-28.76,(Warning)-28.76,5393.67,7.87,7.87,4476.69,(Warning)-10.47,(Warning)-10.47,3543.51,(Warning)-29.13,(Warning)-29.13,5454.94,9.10,9.10,4573.25,-8.53,-8.53,5473.17,9.46,9.46,4914.73,-1.71,-1.71,4678.13,-6.44,-6.44,5639.65,12.79,12.79,6168.73,23.37,23.37,4612.09,-7.76,-7.76,4934.88,-1.30,-1.30,5735.45,14.71,14.71,5191.85,3.84,3.84,7016.11,40.32,40.32,4769.15,-4.62,-4.62,7779.31,55.59,55.59,4718.22,-5.64,-5.64,4639.17,-7.22,-7.22,5697.58,13.95,13.95,6938.41,38.77,38.77,3513.69,(Warning)-29.73,(Warning)-29.73,4775.74,-4.49,-4.49,10017.29,100.35,100.35,4254.12,(Warning)-14.92,(Warning)-14.92,6147.46,22.95,22.95,9013.27,80.27,80.27,4642.02,-7.16,-7.16,5840.93,16.82,16.82,5283.69,5.67,5.67,5366.99,7.34,7.34,4186.73,(Warning)-16.27,(Warning)-16.27,3,21,384927.40,9.98,9.98
2018-08-21,5383.60,7.67,7.67,7076.53,41.53,41.53,5014.33,0.29,0.29,3387.24,(Warning)-32.26,(Warning)-32.26,8028.28,60.57,60.57,7538.76,50.78,50.78,3771.62,(Warning)-24.57,(Warning)-24.57,5452.19,9.04,9.04,5295.39,5.91,5.91,3493.01,(Warning)-30.14,(Warning)-30.14,4062.44,(Warning)-18.75,(Warning)-18.75,4690.57,-6.19,-6.19,3540.11,(Warning)-29.20,(Warning)-29.20,5182.08,3.64,3.64,5340.04,6.80,6.80,9032.26,80.65,80.65,10297.49,105.95,105.95,6138.25,22.76,22.76,6414.72,28.29,28.29,4824.92,-3.50,-3.50,3655.52,(Warning)-26.89,(Warning)-26.89,5094.54,1.89,1.89,5586.38,11.73,11.73,3645.61,(Warning)-27.09,(Warning)-27.09,4785.83,-4.28,-4.28,9891.40,97.83,97.83,4390.51,(Warning)-12.19,(Warning)-12.19,5516.81,10.34,10.34,4532.28,-9.35,-9.35,5181.20,3.62,3.62,5327.49,6.55,6.55,4493.89,(Warning)-10.12,(Warning)-10.12,5842.02,16.84,16.84,6176.57,23.53,23.53,4160.70,(Warning)-16.79,(Warning)-16.79,6771.61,35.43,35.43,5456.52,9.13,9.13,3561.76,(Warning)-28.76,(Warning)-28.76,5393.67,7.87,7.87,4460.11,(Warning)-10.80,(Warning)-10.80,3543.51,(Warning)-29.13,(Warning)-29.13,5409.51,8.19,8.19,4573.25,-8.53,-8.53,5495.50,9.91,9.91,5023.40,0.47,0.47,4678.13,-6.44,-6.44,5677.84,13.56,13.56,6228.33,24.57,24.57,4637.37,-7.25,-7.25,4963.97,-0.72,-0.72,5772.91,15.46,15.46,5243.94,4.88,4.88,7016.11,40.32,40.32,4788.01,-4.24,-4.24,7876.73,57.53,57.53,4718.22,-5.64,-5.64,4639.17,-7.22,-7.22,5729.53,14.59,14.59,7135.04,42.70,42.70,3513.69,(Warning)-29.73,(Warning)-29.73,4869.83,-2.60,-2.60,10310.56,106.21,106.21,4350.87,(Warning)-12.98,(Warning)-12.98,6256.66,25.13,25.13,9013.27,80.27,80.27,4718.38,-5.63,-5.63,5911.04,18.22,18.22,5288.09,5.76,5.76,5393.00,7.86,7.86,4263.26,(Warning)-14.73,(Warning)-14.73,11,14,387037.93,10.58,10.58
2018-08-22,5383.85,7.68,7.68,7190.21,43.80,43.80,5066.87,1.34,1.34,3387.24,(Warning)-32.26,(Warning)-32.26,8225.05,64.50,64.50,7624.74,52.49,52.49,3771.62,(Warning)-24.57,(Warning)-24.57,5452.19,9.04,9.04,5295.39,5.91,5.91,3493.01,(Warning)-30.14,(Warning)-30.14,4062.44,(Warning)-18.75,(Warning)-18.75,4736.05,-5.28,-5.28,3540.11,(Warning)-29.20,(Warning)-29.20,5224.34,4.49,4.49,5381.21,7.62,7.62,9023.51,80.47,80.47,10440.95,108.82,108.82,6177.47,23.55,23.55,6494.03,29.88,29.88,4810.14,-3.80,-3.80,3594.95,(Warning)-28.10,(Warning)-28.10,5098.59,1.97,1.97,5641.99,12.84,12.84,3645.61,(Warning)-27.09,(Warning)-27.09,4785.83,-4.28,-4.28,9947.54,98.95,98.95,4390.51,(Warning)-12.19,(Warning)-12.19,5571.09,11.42,11.42,4532.28,-9.35,-9.35,5215.59,4.31,4.31,5346.48,6.93,6.93,4493.89,(Warning)-10.12,(Warning)-10.12,5810.67,16.21,16.21,6196.69,23.93,23.93,4160.70,(Warning)-16.79,(Warning)-16.79,6777.24,35.54,35.54,5772.74,15.45,15.45,3561.76,(Warning)-28.76,(Warning)-28.76,5393.67,7.87,7.87,4398.82,(Warning)-12.02,(Warning)-12.02,3543.51,(Warning)-29.13,(Warning)-29.13,5464.61,9.29,9.29,4573.25,-8.53,-8.53,5504.85,10.10,10.10,5211.79,4.24,4.24,4667.24,-6.66,-6.66,5719.34,14.39,14.39,6188.72,23.77,23.77,4676.63,-6.47,-6.47,4985.60,-0.29,-0.29,5733.95,14.68,14.68,5266.24,5.32,5.32,7016.11,40.32,40.32,4826.25,-3.48,-3.48,8007.68,60.15,60.15,4718.22,-5.64,-5.64,4639.17,-7.22,-7.22,5795.38,15.91,15.91,7145.30,42.91,42.91,3513.69,(Warning)-29.73,(Warning)-29.73,4871.02,-2.58,-2.58,10362.50,107.25,107.25,4377.39,(Warning)-12.45,(Warning)-12.45,6393.16,27.86,27.86,9013.27,80.27,80.27,4794.72,-4.11,-4.11,5957.10,19.14,19.14,5265.52,5.31,5.31,5393.00,7.86,7.86,4295.64,(Warning)-14.09,(Warning)-14.09,5,13,388865.35,11.10,11.10
2018-08-23,5394.87,7.90,7.90,7231.29,44.63,44.63,5043.56,0.87,0.87,3387.24,(Warning)-32.26,(Warning)-32.26,8772.07,75.44,75.44,7616.73,52.33,52.33,3771.62,(Warning)-24.57,(Warning)-24.57,5452.19,9.04,9.04,5295.39,5.91,5.91,3493.01,(Warning)-30.14,(Warning)-30.14,4062.44,(Warning)-18.75,(Warning)-18.75,4776.69,-4.47,-4.47,3540.11,(Warning)-29.20,(Warning)-29.20,5182.94,3.66,3.66,5454.13,9.08,9.08,8997.26,79.95,79.95,10474.18,109.48,109.48,6235.26,24.71,24.71,6563.83,31.28,31.28,4846.42,-3.07,-3.07,3537.52,(Warning)-29.25,(Warning)-29.25,5051.00,1.02,1.02,5601.21,12.02,12.02,3645.61,(Warning)-27.09,(Warning)-27.09,4785.83,-4.28,-4.28,10149.23,102.98,102.98,4390.51,(Warning)-12.19,(Warning)-12.19,5529.06,10.58,10.58,4532.28,-9.35,-9.35,5043.63,0.87,0.87,5343.90,6.88,6.88,4493.89,(Warning)-10.12,(Warning)-10.12,5742.28,14.85,14.85,6278.25,25.57,25.57,4160.70,(Warning)-16.79,(Warning)-16.79,6803.91,36.08,36.08,5861.93,17.24,17.24,3561.76,(Warning)-28.76,(Warning)-28.76,5446.84,8.94,8.94,4375.03,(Warning)-12.50,(Warning)-12.50,3543.51,(Warning)-29.13,(Warning)-29.13,5490.11,9.80,9.80,4573.25,-8.53,-8.53,5578.49,11.57,11.57,5291.51,5.83,5.83,4656.32,-6.87,-6.87,5713.41,14.27,14.27,6153.74,23.07,23.07,4699.76,-6.00,-6.00,4987.10,-0.26,-0.26,5714.48,14.29,14.29,5252.67,5.05,5.05,7016.11,40.32,40.32,5133.15,2.66,2.66,8078.91,61.58,61.58,4718.22,-5.64,-5.64,4639.17,-7.22,-7.22,5797.84,15.96,15.96,7111.95,42.24,42.24,3513.69,(Warning)-29.73,(Warning)-29.73,4844.81,-3.10,-3.10,10923.45,118.47,118.47,4385.60,(Warning)-12.29,(Warning)-12.29,6431.23,28.62,28.62,9013.27,80.27,80.27,4794.72,-4.11,-4.11,5938.35,18.77,18.77,5238.55,4.77,4.77,5399.53,7.99,7.99,4306.82,(Warning)-13.86,(Warning)-13.86,2,14,393678.73,12.48,12.48
2018-08-24,5411.64,8.23,8.23,7358.19,47.16,47.16,5816.51,16.33,16.33,3387.24,(Warning)-32.26,(Warning)-32.26,9437.16,88.74,88.74,7626.70,52.53,52.53,3771.62,(Warning)-24.57,(Warning)-24.57,5452.19,9.04,9.04,5295.39,5.91,5.91,3493.01,(Warning)-30.14,(Warning)-30.14,4062.44,(Warning)-18.75,(Warning)-18.75,4850.22,-3.00,-3.00,3540.11,(Warning)-29.20,(Warning)-29.20,5172.59,3.45,3.45,5507.06,10.14,10.14,9148.92,82.98,82.98,10721.84,114.44,114.44,6423.80,28.48,28.48,6484.52,29.69,29.69,4843.31,-3.13,-3.13,3536.74,(Warning)-29.27,(Warning)-29.27,5071.25,1.43,1.43,5550.23,11.00,11.00,3645.61,(Warning)-27.09,(Warning)-27.09,4785.83,-4.28,-4.28,10197.06,103.94,103.94,4390.51,(Warning)-12.19,(Warning)-12.19,5594.22,11.88,11.88,4532.28,-9.35,-9.35,5052.92,1.06,1.06,5412.12,8.24,8.24,4493.89,(Warning)-10.12,(Warning)-10.12,5753.68,15.07,15.07,6401.76,28.04,28.04,4160.70,(Warning)-16.79,(Warning)-16.79,6892.36,37.85,37.85,5842.76,16.86,16.86,3561.76,(Warning)-28.76,(Warning)-28.76,5747.22,14.94,14.94,4372.87,(Warning)-12.54,(Warning)-12.54,3543.51,(Warning)-29.13,(Warning)-29.13,5533.02,10.66,10.66,4573.25,-8.53,-8.53,5841.34,16.83,16.83,5398.19,7.96,7.96,4656.32,-6.87,-6.87,5762.15,15.24,15.24,6187.58,23.75,23.75,4846.05,-3.08,-3.08,5008.73,0.17,0.17,5726.47,14.53,14.53,5213.05,4.26,4.26,7016.11,40.32,40.32,5206.56,4.13,4.13,8189.96,63.80,63.80,4718.22,-5.64,-5.64,4639.17,-7.22,-7.22,5810.72,16.21,16.21,6912.76,38.26,38.26,3513.69,(Warning)-29.73,(Warning)-29.73,4911.51,-1.77,-1.77,11055.30,121.11,121.11,4433.99,(Warning)-11.32,(Warning)-11.32,7230.11,44.60,44.60,9013.27,80.27,80.27,4779.45,-4.41,-4.41,6155.21,23.10,23.10,5225.89,4.52,4.52,5433.01,8.66,8.66,4343.91,(Warning)-13.12,(Warning)-13.12,4,12,395146.70,12.90,12.90
2018-08-27,5456.20,9.12,9.12,7383.23,47.66,47.66,5721.42,14.43,14.43,3387.24,(Warning)-32.26,(Warning)-32.26,9940.90,98.82,98.82,7715.92,54.32,54.32,3771.62,(Warning)-24.57,(Warning)-24.57,5452.19,9.04,9.04,5295.39,5.91,5.91,3493.01,(Warning)-30.14,(Warning)-30.14,4062.44,(Warning)-18.75,(Warning)-18.75,4761.20,-4.78,-4.78,3540.11,(Warning)-29.20,(Warning)-29.20,5176.04,3.52,3.52,5509.41,10.19,10.19,9151.84,83.04,83.04,10664.45,113.29,113.29,6397.64,27.95,27.95,6389.34,27.79,27.79,4806.52,-3.87,-3.87,3569.77,(Warning)-28.60,(Warning)-28.60,5188.22,3.76,3.76,5667.94,13.36,13.36,3645.61,(Warning)-27.09,(Warning)-27.09,4785.83,-4.28,-4.28,10009.92,100.20,100.20,4390.51,(Warning)-12.19,(Warning)-12.19,5602.28,12.05,12.05,4532.28,-9.35,-9.35,5092.89,1.86,1.86,5497.54,9.95,9.95,4493.89,(Warning)-10.12,(Warning)-10.12,5713.78,14.28,14.28,6264.06,25.28,25.28,4160.70,(Warning)-16.79,(Warning)-16.79,6956.95,39.14,39.14,5852.06,17.04,17.04,3561.76,(Warning)-28.76,(Warning)-28.76,5861.53,17.23,17.23,4357.73,(Warning)-12.85,(Warning)-12.85,3543.51,(Warning)-29.13,(Warning)-29.13,5594.27,11.89,11.89,4573.25,-8.53,-8.53,5831.99,16.64,16.64,5471.17,9.42,9.42,4590.88,-8.18,-8.18,5828.67,16.57,16.57,6278.30,25.57,25.57,4839.06,-3.22,-3.22,5022.90,0.46,0.46,5748.93,14.98,14.98,5380.80,7.62,7.62,7016.11,40.32,40.32,5206.56,4.13,4.13,8197.29,63.95,63.95,4718.22,-5.64,-5.64,4639.17,-7.22,-7.22,5890.19,17.80,17.80,7032.45,40.65,40.65,3513.69,(Warning)-29.73,(Warning)-29.73,4946.06,-1.08,-1.08,11164.77,123.30,123.30,4496.79,(Warning)-10.06,(Warning)-10.06,7333.56,46.67,46.67,9013.27,80.27,80.27,4718.38,-5.63,-5.63,6182.93,23.66,23.66,5203.33,4.07,4.07,5459.54,9.19,9.19,4429.27,(Warning)-11.41,(Warning)-11.41,8,9,396177.40,13.19,13.19
2018-08-28,5500.27,10.01,10.01,7401.24,48.02,48.02,5802.08,16.04,16.04,3387.24,(Warning)-32.26,(Warning)-32.26,9858.25,97.17,97.17,7736.49,54.73,54.73,3771.62,(Warning)-24.57,(Warning)-24.57,5402.51,8.05,8.05,5288.96,5.78,5.78,3493.01,(Warning)-30.14,(Warning)-30.14,4062.44,(Warning)-18.75,(Warning)-18.75,4733.15,-5.34,-5.34,3540.11,(Warning)-29.20,(Warning)-29.20,5189.84,3.80,3.80,5517.65,10.35,10.35,9099.34,81.99,81.99,10601.03,112.02,112.02,6452.90,29.06,29.06,6478.17,29.56,29.56,4790.83,-4.18,-4.18,3565.05,(Warning)-28.70,(Warning)-28.70,5200.36,4.01,4.01,5703.16,14.06,14.06,3645.61,(Warning)-27.09,(Warning)-27.09,4785.83,-4.28,-4.28,9955.85,99.12,99.12,4390.51,(Warning)-12.19,(Warning)-12.19,5421.43,8.43,8.43,4532.28,-9.35,-9.35,5118.92,2.38,2.38,5451.99,9.04,9.04,4493.89,(Warning)-10.12,(Warning)-10.12,5753.68,15.07,15.07,6381.07,27.62,27.62,4160.70,(Warning)-16.79,(Warning)-16.79,6947.12,38.94,38.94,5923.16,18.46,18.46,3561.76,(Warning)-28.76,(Warning)-28.76,5913.60,18.27,18.27,4382.96,(Warning)-12.34,(Warning)-12.34,3543.51,(Warning)-29.13,(Warning)-29.13,5627.92,12.56,12.56,4573.25,-8.53,-8.53,5862.47,17.25,17.25,5441.02,8.82,8.82,4579.99,-8.40,-8.40,5875.42,17.51,17.51,6201.42,24.03,24.03,4873.48,-2.53,-2.53,5204.90,4.10,4.10,5711.48,14.23,14.23,5403.10,8.06,8.06,7016.11,40.32,40.32,5192.79,3.86,3.86,8464.42,69.29,69.29,4718.22,-5.64,-5.64,4641.40,-7.17,-7.17,5891.19,17.82,17.82,7117.94,42.36,42.36,3513.69,(Warning)-29.73,(Warning)-29.73,5043.71,0.87,0.87,11194.34,123.89,123.89,4487.84,(Warning)-10.24,(Warning)-10.24,7379.54,47.59,47.59,9013.27,80.27,80.27,4733.66,-5.33,-5.33,6206.57,24.13,24.13,5287.54,5.75,5.75,5448.84,8.98,8.98,4532.29,-9.35,-9.35,6,9,399670.17,14.19,14.19
2018-08-29,5582.38,11.65,11.65,7550.93,51.02,51.02,5759.90,15.20,15.20,3387.24,(Warning)-32.26,(Warning)-32.26,9917.28,98.35,98.35,7997.79,59.96,59.96,3771.62,(Warning)-24.57,(Warning)-24.57,5405.91,8.12,8.12,5354.00,7.08,7.08,3493.01,(Warning)-30.14,(Warning)-30.14,4062.44,(Warning)-18.75,(Warning)-18.75,4742.83,-5.14,-5.14,3540.11,(Warning)-29.20,(Warning)-29.20,5271.78,5.44,5.44,5558.82,11.18,11.18,9213.08,84.26,84.26,10767.14,115.34,115.34,6529.24,30.58,30.58,6509.90,30.20,30.20,4784.56,-4.31,-4.31,3550.89,(Warning)-28.98,(Warning)-28.98,5249.00,4.98,4.98,5795.85,15.92,15.92,3645.61,(Warning)-27.09,(Warning)-27.09,4785.83,-4.28,-4.28,9930.90,98.62,98.62,4390.51,(Warning)-12.19,(Warning)-12.19,5394.53,7.89,7.89,4532.28,-9.35,-9.35,5142.16,2.84,2.84,5534.21,10.68,10.68,4493.89,(Warning)-10.12,(Warning)-10.12,5776.48,15.53,15.53,6439.30,28.79,28.79,4160.70,(Warning)-16.79,(Warning)-16.79,7006.09,40.12,40.12,5945.59,18.91,18.91,3561.76,(Warning)-28.76,(Warning)-28.76,5902.03,18.04,18.04,4425.50,(Warning)-11.49,(Warning)-11.49,3543.51,(Warning)-29.13,(Warning)-29.13,5717.78,14.36,14.36,4573.25,-8.53,-8.53,6042.63,20.85,20.85,5525.50,10.51,10.51,4601.80,-7.96,-7.96,5933.39,18.67,18.67,6317.87,26.36,26.36,4981.59,-0.37,-0.37,5161.64,3.23,3.23,5719.01,14.38,14.38,5632.64,12.65,12.65,7016.11,40.32,40.32,5208.60,4.17,4.17,8977.73,79.55,79.55,4718.22,-5.64,-5.64,4621.35,-7.57,-7.57,5935.02,18.70,18.70,7196.59,43.93,43.93,3513.69,(Warning)-29.73,(Warning)-29.73,5255.70,5.11,5.11,11319.80,126.40,126.40,4505.41,-9.89,-9.89,7444.20,48.88,48.88,9013.27,80.27,80.27,4733.66,-5.33,-5.33,6268.53,25.37,25.37,5263.87,5.28,5.28,5457.66,9.15,9.15,4607.05,-7.86,-7.86,3,10,398438.80,13.84,13.84
2018-08-30,5633.70,12.67,12.67,7496.62,49.93,49.93,5692.92,13.86,13.86,3387.24,(Warning)-32.26,(Warning)-32.26,9795.28,95.91,95.91,8014.92,60.30,60.30,3771.62,(Warning)-24.57,(Warning)-24.57,5363.57,7.27,7.27,5296.11,5.92,5.92,3493.01,(Warning)-30.14,(Warning)-30.14,4062.44,(Warning)-18.75,(Warning)-18.75,4630.59,-7.39,-7.39,3540.11,(Warning)-29.20,(Warning)-29.20,5234.69,4.69,4.69,5535.29,10.71,10.71,9420.15,88.40,88.40,10726.37,114.53,114.53,6417.05,28.34,28.34,6287.82,25.76,25.76,4737.94,-5.24,-5.24,3502.12,(Warning)-29.96,(Warning)-29.96,5216.08,4.32,4.32,5838.49,16.77,16.77,3645.61,(Warning)-27.09,(Warning)-27.09,4785.83,-4.28,-4.28,10045.27,100.91,100.91,4390.51,(Warning)-12.19,(Warning)-12.19,5496.01,9.92,9.92,4532.28,-9.35,-9.35,5105.91,2.12,2.12,5489.53,9.79,9.79,4493.89,(Warning)-10.12,(Warning)-10.12,5887.62,17.75,17.75,6460.86,29.22,29.22,4160.70,(Warning)-16.79,(Warning)-16.79,6949.93,39.00,39.00,5901.82,18.04,18.04,3561.76,(Warning)-28.76,(Warning)-28.76,5318.93,6.38,6.38,4385.12,(Warning)-12.30,(Warning)-12.30,3543.51,(Warning)-29.13,(Warning)-29.13,5714.21,14.28,14.28,4573.25,-8.53,-8.53,5988.92,19.78,19.78,5512.02,10.24,10.24,4612.71,-7.75,-7.75,6098.70,21.97,21.97,6263.70,25.27,25.27,4953.09,-0.94,-0.94,5082.57,1.65,1.65,5747.61,14.95,14.95,5658.82,13.18,13.18,7016.11,40.32,40.32,5201.46,4.03,4.03,9193.54,83.87,83.87,4718.22,-5.64,-5.64,4576.84,-8.46,-8.46,5921.64,18.43,18.43,7253.01,45.06,45.06,3513.69,(Warning)-29.73,(Warning)-29.73,5175.90,3.52,3.52,11249.48,124.99,124.99,4392.64,(Warning)-12.15,(Warning)-12.15,7428.39,48.57,48.57,9013.27,80.27,80.27,4779.45,-4.41,-4.41,6269.75,25.40,25.40,5289.19,5.78,5.78,5445.55,8.91,8.91,4545.83,-9.08,-9.08,5,11,399092.99,14.03,14.03
2018-08-31,5698.79,13.98,13.98,7414.46,48.29,48.29,5711.05,14.22,14.22,3387.24,(Warning)-32.26,(Warning)-32.26,9905.48,98.11,98.11,8056.27,61.13,61.13,3771.62,(Warning)-24.57,(Warning)-24.57,5359.66,7.19,7.19,5153.16,3.06,3.06,3493.01,(Warning)-30.14,(Warning)-30.14,4062.44,(Warning)-18.75,(Warning)-18.75,4165.21,(Warning)-16.70,(Warning)-16.70,3540.11,(Warning)-29.20,(Warning)-29.20,5222.61,4.45,4.45,5532.94,10.66,10.66,9443.48,88.87,88.87,10829.05,116.58,116.58,6439.82,28.80,28.80,6554.31,31.09,31.09,4830.73,-3.39,-3.39,3501.34,(Warning)-29.97,(Warning)-29.97,5242.91,4.86,4.86,5746.73,14.93,14.93,3645.61,(Warning)-27.09,(Warning)-27.09,4785.83,-4.28,-4.28,10124.28,102.49,102.49,4390.51,(Warning)-12.19,(Warning)-12.19,5563.57,11.27,11.27,4532.28,-9.35,-9.35,5157.96,3.16,3.16,5390.46,7.81,7.81,4493.89,(Warning)-10.12,(Warning)-10.12,6024.41,20.49,20.49,6485.70,29.71,29.71,4160.70,(Warning)-16.79,(Warning)-16.79,6945.72,38.91,38.91,5949.41,18.99,18.99,3561.76,(Warning)-28.76,(Warning)-28.76,5318.93,6.38,6.38,4390.17,(Warning)-12.20,(Warning)-12.20,3543.51,(Warning)-29.13,(Warning)-29.13,5733.61,14.67,14.67,4552.45,-8.95,-8.95,5925.84,18.52,18.52,5568.97,11.38,11.38,4612.71,-7.75,-7.75,6087.50,21.75,21.75,6314.45,26.29,26.29,4965.99,-0.68,-0.68,5125.09,2.50,2.50,5737.08,14.74,14.74,5634.44,12.69,12.69,7016.11,40.32,40.32,5207.07,4.14,4.14,9285.72,85.71,85.71,4718.22,-5.64,-5.64,4584.63,-8.31,-8.31,5919.40,18.39,18.39,7241.05,44.82,44.82,3513.69,(Warning)-29.73,(Warning)-29.73,5192.57,3.85,3.85,11337.38,126.75,126.75,4385.60,(Warning)-12.29,(Warning)-12.29,7497.36,49.95,49.95,9013.27,80.27,80.27,4794.72,-4.11,-4.11,6299.51,25.99,25.99,5275.98,5.52,5.52,5443.72,8.87,8.87,4581.73,-8.37,-8.37,5,11,401877.63,14.82,14.82
